"Uri","Contextual?","Topic Number","Similarity","Topic wordset","Detection Time (ms)","Detection Time"
"/statuses/mentions_timeline","Yes","1","0.87629795","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","126","0.0126"
"/statuses/user_timeline","Yes","1","1.4442912","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","96","0.0095999995"
"/blocks/ids","Yes","1","2.0","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","89","0.0089"
"/blocks/list","Yes","1","2.0","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","55","0.0055"
"/mutes/users/ids","Yes","1","2.0","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","73","0.0072999997"
"/mutes/users/list","Yes","1","2.0","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","81","0.0081"
"/search/tweets","Yes","1","0.5926475","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","55","0.0055"
"/trends/available","Yes","1","0.48160487","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","28","0.0028"
"/trends/closest","No","No","0.0","N/A","N/A","0.0126"
"/trends/place","Yes","1","0.3128971","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","69","0.0069"
"/geo/reverse_geocode","No","No","0.0","N/A","N/A","0.0089"
"/geo/search","No","No","0.0","N/A","N/A","0.0067"
"/lists/members/destroy","Yes","1","2.0","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","108","0.010799999"
"/lists/subscribers/destroy","Yes","1","2.0","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","89","0.0089"
"/lists/destroy","Yes","1","2.0","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","64","0.0064"
"/friendships/destroy","Yes","1","2.0","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","97","0.009699999"
"/blocks/destroy","Yes","1","2.0","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","70","0.0069999998"
"/mutes/users/destroy","Yes","1","2.0","[nullget, list, nullpost, status, user, friendship, destroy, create, id, show, subscriber, member, mute, block, retweet]","103","0.0103"
