"Uri","Contextual?","Topic Number","Similarity","Topic wordset","Detection Time (ms)","Detection Time"
"/lists/list","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","158","0.0158"
"/lists/members","Yes","1","1.1165897","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","127","0.0127"
"/lists/memberships","Yes","1","1.2380185","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","212","0.0212"
"/lists/ownerships","Yes","1","1.2531664","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","124","0.012399999"
"/lists/show","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","137","0.0137"
"/lists/statuses","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","146","0.014599999"
"/lists/subscribers","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","124","0.012399999"
"/lists/subscribers/show","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","162","0.0162"
"/lists/subscriptions","Yes","1","1.5000744","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","172","0.017199999"
"/followers/ids","Yes","1","1.0805349","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","90","0.009"
"/followers/list","Yes","1","1.0805349","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","138","0.0138"
"/friends/ids","Yes","1","1.1209972","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","112","0.0112"
"/friends/list","Yes","1","1.1209972","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","133","0.0133"
"/friendships/incoming","Yes","1","1.1384004","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","103","0.0103"
"/friendships/lookup","Yes","1","1.4313279","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","107","0.0106999995"
"/friendships/no_retweets/ids","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","253","0.0253"
"/friendships/outgoing","No","No","0.0","N/A","N/A","0.0116"
"/friendships/show","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","129","0.0128999995"
"/users/lookup","Yes","1","1.4313279","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","126","0.0126"
"/users/search","Yes","1","1.4052457","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","118","0.0117999995"
"/users/show","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","121","0.0121"
"/statuses/home_timeline","Yes","1","1.3915434","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","156","0.0156"
"/statuses/mentions_timeline","Yes","1","1.4320065","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","252","0.0252"
"/statuses/user_timeline","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","266","0.0266"
"/blocks/ids","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","154","0.0154"
"/blocks/list","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","138","0.0138"
"/mutes/users/ids","No","No","0.0","N/A","N/A","0.0221"
"/mutes/users/list","No","No","0.0","N/A","N/A","0.020499999"
"/search/tweets","Yes","1","0.5926475","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","198","0.0198"
"/trends/available","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","53","0.0053"
"/trends/closest","No","No","0.0","N/A","N/A","0.023"
"/trends/place","Yes","1","1.0720947","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","163","0.0163"
"/geo/reverse_geocode","No","No","0.0","N/A","N/A","0.020299999"
"/geo/search","No","No","0.0","N/A","N/A","0.012"
"/lists/members/destroy","Yes","1","1.4110597","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","213","0.0213"
"/lists/subscribers/destroy","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","186","0.0186"
"/lists/destroy","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","228","0.022799999"
"/friendships/destroy","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","141","0.014099999"
"/blocks/destroy","Yes","1","2.0","[nullget, list, nullpost, status, friendship, user, destroy, create, id, show, subscriber, block, retweet, trend, timeline]","531","0.053099997"
